#,payment_id,customer_id,staff_id,rental_id,amount,payment_date,payment_type
423,31676,244,2,5387,4.99,2007-04-09 17:53:40.996577,
424,31675,244,1,4814,4.99,2007-04-08 15:39:35.996577,
425,31674,243,2,9988,5.99,2007-04-30 15:51:02.996577,
426,31673,243,2,9675,2.99,2007-04-30 05:05:33.996577,
427,31672,243,2,9514,4.99,2007-04-30 22:58:10.996577,
428,31671,243,2,9035,2.99,2007-04-30 04:44:33.996577,
429,31670,243,1,8834,4.99,2007-04-29 21:10:14.996577,
430,31669,243,2,7165,0.99,2007-04-27 06:05:12.996577,
431,31668,243,2,7022,2.99,2007-04-27 00:59:41.996577,
432,31667,243,2,6820,2.99,2007-04-12 16:49:56.996577,
433,31666,243,2,6038,3.99,2007-04-11 01:39:03.996577,
434,31665,243,1,5502,0.99,2007-04-09 23:02:41.996577,
435,31664,243,1,4831,0.99,2007-04-08 16:28:40.996577,
436,31663,243,1,3965,4.99,2007-04-06 21:04:46.996577,
437,31662,243,2,3854,5.99,2007-04-06 15:30:59.996577,
438,31661,242,1,9730,6.99,2007-04-30 07:18:34.996577,
439,31660,242,1,9423,3.99,2007-04-30 19:38:40.996577,
440,31659,242,1,8491,4.99,2007-04-29 07:30:39.996577,
441,31658,242,2,7149,3.99,2007-04-27 05:39:06.996577,
442,31657,242,2,5666,5.99,2007-04-10 06:38:55.996577,
443,31656,242,2,4895,1.99,2007-04-08 18:50:31.996577,
444,31655,242,1,4426,4.99,2007-04-07 20:56:58.996577,
445,31654,242,2,3604,0.99,2007-04-06 03:53:48.996577,
446,31653,242,1,3471,4.99,2007-04-05 21:20:10.996577,
447,31652,241,1,9944,5.99,2007-04-30 14:13:09.996577,
448,31651,241,1,9528,3.99,2007-04-30 23:33:30.996577,
449,31650,241,1,9500,6.99,2007-04-30 22:27:02.996577,
450,31649,241,1,7860,2.99,2007-04-28 08:26:28.996577,
451,31648,241,1,7434,2.99,2007-04-27 16:03:06.996577,
452,31647,241,1,7320,0.99,2007-04-27 12:02:01.996577,
453,31646,241,2,6245,2.99,2007-04-11 13:25:23.996577,
454,31645,241,2,6090,6.99,2007-04-11 04:15:34.996577,
455,31644,241,1,5981,4.99,2007-04-10 22:47:30.996577,
456,31643,241,2,5525,3.99,2007-04-10 00:31:34.996577,
457,31642,241,1,5438,4.99,2007-04-09 20:02:58.996577,
458,31641,241,1,5211,0.99,2007-04-09 09:55:16.996577,
459,31640,241,2,5017,2.99,2007-04-09 00:28:42.996577,
460,31639,241,1,4731,0.99,2007-04-08 11:36:44.996577,
461,31638,241,2,3822,0.99,2007-04-06 14:09:41.996577,
462,31637,240,2,8905,5.99,2007-04-29 23:39:37.996577,
463,31636,240,2,8503,3.99,2007-04-29 07:45:16.996577,
464,31635,240,1,7870,4.99,2007-04-28 08:44:29.996577,
465,31634,240,2,7481,4.99,2007-04-27 17:48:51.996577,
466,31633,240,1,7467,8.99,2007-04-27 17:20:20.996577,
467,31632,240,1,7001,4.99,2007-04-26 23:54:00.996577,
468,31631,240,1,6956,4.99,2007-04-26 22:24:23.996577,
469,31630,240,2,6470,0.99,2007-04-11 23:58:07.996577,
470,31629,240,1,6272,0.99,2007-04-11 14:32:15.996577,
471,31628,240,1,5596,0.99,2007-04-10 03:11:40.996577,
472,31627,240,2,5262,4.99,2007-04-09 12:36:27.996577,
473,31626,240,2,4305,4.99,2007-04-07 15:35:37.996577,
474,31625,239,1,9863,5.99,2007-04-30 11:33:55.996577,
475,31624,239,2,9676,0.99,2007-04-30 05:07:39.996577,
476,31623,239,1,8457,6.99,2007-04-29 06:27:29.996577,
477,31622,239,2,7491,2.99,2007-04-27 18:21:49.996577,
478,31621,239,1,7426,0.99,2007-04-27 15:48:12.996577,
479,31620,239,2,7012,8.99,2007-04-27 00:29:29.996577,
480,31619,239,1,6573,0.99,2007-04-12 04:32:06.996577,
481,31618,239,1,5960,0.99,2007-04-10 22:07:00.996577,
482,31617,239,2,5651,4.99,2007-04-10 05:45:39.996577,
483,31616,239,2,4920,7.99,2007-04-08 20:10:36.996577,
484,31615,239,1,3552,5.99,2007-04-06 01:02:35.996577,
485,31614,239,2,3547,0.99,2007-04-06 00:46:32.996577,
486,31613,238,2,9841,7.99,2007-04-30 10:52:45.996577,
487,31612,238,1,9065,4.99,2007-04-30 05:53:35.996577,
488,31611,238,1,8465,0.99,2007-04-29 06:49:15.996577,
489,31610,238,1,8382,6.99,2007-04-29 04:01:47.996577,
490,31609,238,1,8310,8.99,2007-04-29 01:54:22.996577,
491,31608,238,2,7243,4.99,2007-04-27 08:54:37.996577,
492,31607,238,2,6403,0.99,2007-04-11 21:14:51.996577,
493,31606,238,1,5616,5.99,2007-04-10 03:49:37.996577,
494,31605,238,1,4143,0.99,2007-04-07 06:50:33.996577,
495,31604,237,2,10058,2.99,2007-04-30 17:48:47.996577,
496,31603,237,2,10056,0.99,2007-04-30 17:47:39.996577,
497,31602,237,2,9715,1.99,2007-04-30 06:45:24.996577,
498,31601,237,1,9661,4.99,2007-04-30 04:35:03.996577,
499,31600,237,1,9276,5.99,2007-04-30 13:37:54.996577,
500,31599,237,1,8835,3.99,2007-04-29 21:13:01.996577,
501,31598,237,2,8799,6.99,2007-04-29 19:45:13.996577,
502,31597,237,2,8748,2.99,2007-04-29 17:37:03.996577,
503,31596,237,2,8102,2.99,2007-04-28 17:18:09.996577,
504,31595,237,2,7951,8.99,2007-04-28 11:49:42.996577,
505,31594,237,1,7812,4.99,2007-04-28 06:35:18.996577,
506,31593,237,2,7330,3.99,2007-04-27 12:25:12.996577,
507,31592,237,1,7193,2.99,2007-04-27 07:05:26.996577,
508,31591,237,2,6053,4.99,2007-04-11 02:20:25.996577,
509,31590,237,1,4844,4.99,2007-04-08 16:56:39.996577,
510,31589,236,2,10137,4.99,2007-04-30 20:30:07.996577,
511,31588,236,1,9934,2.99,2007-04-30 13:53:52.996577,
512,31587,236,1,9011,5.99,2007-04-30 03:44:55.996577,
513,31586,236,1,8657,2.99,2007-04-29 13:37:51.996577,
514,31585,236,2,7798,2.99,2007-04-28 06:10:25.996577,
515,31584,236,1,7792,4.99,2007-04-28 05:52:28.996577,
516,31583,236,1,7780,5.99,2007-04-28 05:40:21.996577,
517,31582,236,2,7253,0.99,2007-04-27 09:15:03.996577,
518,31581,236,2,7047,4.99,2007-04-27 01:59:37.996577,
519,31580,236,2,6996,4.99,2007-04-26 23:42:11.996577,
520,31579,236,1,6303,2.99,2007-04-11 16:24:09.996577,
521,31578,236,2,6281,4.99,2007-04-11 15:06:42.996577,
522,31577,236,2,6049,0.99,2007-04-11 02:00:58.996577,
523,31576,236,2,5938,3.99,2007-04-10 20:46:08.996577,
524,31575,236,1,5545,3.99,2007-04-10 01:18:55.996577,
525,31574,236,1,5404,2.99,2007-04-09 18:39:09.996577,
526,31573,236,1,4959,0.99,2007-04-08 21:50:49.996577,
527,31572,236,2,4749,4.99,2007-04-08 12:34:24.996577,
528,31571,236,2,3857,4.99,2007-04-06 15:36:20.996577,
529,31570,236,1,3645,0.99,2007-04-06 05:50:35.996577,
530,31569,235,2,10155,0.99,2007-04-30 21:00:09.996577,
531,31568,235,1,9587,3.99,2007-04-30 01:38:56.996577,
532,31567,235,2,9519,6.99,2007-04-30 23:14:23.996577,
533,31566,235,1,9019,5.99,2007-04-30 03:57:19.996577,
534,31565,235,2,8781,0.99,2007-04-29 18:48:42.996577,
535,31564,235,2,8446,6.99,2007-04-29 06:06:36.996577,
536,31563,235,1,8120,0.99,2007-04-28 17:52:50.996577,
537,31562,235,2,6466,4.99,2007-04-11 23:49:29.996577,
538,31561,235,2,6352,4.99,2007-04-11 19:02:39.996577,
539,31560,235,1,6047,2.99,2007-04-11 01:55:27.996577,
540,31559,235,1,5790,4.99,2007-04-10 12:43:47.996577,
541,31558,235,2,4592,2.99,2007-04-08 04:59:54.996577,
542,31557,235,1,3968,4.99,2007-04-06 21:15:35.996577,
543,31556,235,1,3752,6.99,2007-04-06 10:58:38.996577,
544,31555,235,2,3581,2.99,2007-04-06 02:26:01.996577,
545,31554,234,2,10133,5.99,2007-04-30 20:23:33.996577,
546,31553,234,1,4721,7.99,2007-04-08 11:07:57.996577,
547,31552,234,2,4686,0.99,2007-04-08 09:22:05.996577,
548,31551,233,1,9574,0.99,2007-04-30 01:17:46.996577,
549,31550,233,2,8596,0.99,2007-04-29 11:17:20.996577,
550,31549,233,2,8530,2.99,2007-04-29 08:54:40.996577,
551,31548,233,2,8385,5.99,2007-04-29 04:07:42.996577,
552,31547,233,2,7387,4.99,2007-04-27 14:22:45.996577,
553,31546,233,1,7056,8.99,2007-04-27 02:14:53.996577,
554,31545,233,1,6794,2.99,2007-04-12 15:06:49.996577,
555,31544,233,1,6319,4.99,2007-04-11 17:19:11.996577,
556,31543,233,1,5846,2.99,2007-04-10 15:53:50.996577,
557,31542,233,2,5267,5.99,2007-04-09 12:49:36.996577,
558,31541,233,1,4885,4.99,2007-04-08 18:19:43.996577,
559,31540,233,1,4015,5.99,2007-04-06 23:28:12.996577,
560,31539,233,1,3832,2.99,2007-04-06 14:40:49.996577,
561,31538,232,2,10157,2.99,2007-04-30 21:07:14.996577,
562,31537,232,2,9365,2.99,2007-04-30 17:14:28.996577,
563,31536,232,2,9330,10.99,2007-04-30 16:12:50.996577,
564,31535,232,2,9270,0.99,2007-04-30 13:31:42.996577,
565,31534,232,2,8655,4.99,2007-04-29 13:33:08.996577,
566,31533,232,2,8401,4.99,2007-04-29 04:53:34.996577,
567,31532,232,1,8306,2.99,2007-04-29 01:40:52.996577,
568,31531,232,1,7990,2.99,2007-04-28 13:11:34.996577,
569,31530,232,1,7749,2.99,2007-04-28 04:22:02.996577,
570,31529,232,2,7707,0.99,2007-04-28 02:36:13.996577,
571,31528,232,2,7653,4.99,2007-04-28 00:26:56.996577,
572,31527,232,1,7123,5.99,2007-04-27 04:37:14.996577,
573,31526,232,1,6309,2.99,2007-04-11 16:41:50.996577,
574,31525,232,2,6234,5.99,2007-04-11 12:44:36.996577,
575,31524,231,2,9711,2.99,2007-04-30 06:35:07.996577,
576,31523,231,2,8949,5.99,2007-04-30 01:45:28.996577,
577,31522,231,1,8556,0.99,2007-04-29 09:46:53.996577,
578,31521,231,1,6877,1.99,2007-04-12 19:01:24.996577,
579,31520,231,1,6862,0.99,2007-04-12 18:26:35.996577,
580,31519,231,1,5560,5.99,2007-04-10 01:41:50.996577,
581,31518,231,1,5096,2.99,2007-04-09 04:36:49.996577,
582,31517,231,2,4969,0.99,2007-04-08 22:19:52.996577,
583,31516,231,2,4289,0.99,2007-04-07 14:14:24.996577,
584,31515,231,1,3839,2.99,2007-04-06 14:58:56.996577,
585,31514,231,2,3561,9.99,2007-04-06 01:22:59.996577,
586,31513,230,1,10057,9.99,2007-04-30 17:48:44.996577,
587,31512,230,2,10050,3.99,2007-04-30 17:41:55.996577,
588,31511,230,2,9778,3.99,2007-04-30 08:30:30.996577,
589,31510,230,1,8815,2.99,2007-04-29 20:19:52.996577,
590,31509,230,2,8653,0.99,2007-04-29 13:32:49.996577,
591,31508,230,2,8032,4.99,2007-04-28 14:45:26.996577,
592,31507,230,2,7390,4.99,2007-04-27 14:27:45.996577,
593,31506,230,2,7333,4.99,2007-04-27 12:27:37.996577,
594,31505,230,1,6251,2.99,2007-04-11 13:34:46.996577,
595,31504,230,2,6126,4.99,2007-04-11 06:35:22.996577,
596,31503,230,2,5269,2.99,2007-04-09 12:51:31.996577,
597,31502,230,1,5061,0.99,2007-04-09 02:59:16.996577,
598,31501,230,1,5045,4.99,2007-04-09 02:01:58.996577,
599,31500,230,1,4935,0.99,2007-04-08 20:49:22.996577,
600,31499,230,1,4509,3.99,2007-04-08 01:01:04.996577,
601,31498,229,2,9913,3.99,2007-04-30 13:19:30.996577,
602,31497,229,2,7640,7.99,2007-04-27 23:43:15.996577,
603,31496,229,2,7629,0.99,2007-04-27 23:28:35.996577,
604,31495,229,2,7308,5.99,2007-04-27 11:28:51.996577,
605,31494,229,2,7305,0.99,2007-04-27 11:25:32.996577,
606,31493,229,1,6880,2.99,2007-04-12 19:10:01.996577,
607,31492,229,2,6578,4.99,2007-04-12 04:44:07.996577,
608,31491,229,2,6155,4.99,2007-04-11 08:13:57.996577,
609,31490,229,1,5623,2.99,2007-04-10 04:10:04.996577,
610,31489,229,2,4694,0.99,2007-04-08 09:36:03.996577,
611,31488,229,1,4515,4.99,2007-04-08 01:10:29.996577,
612,31487,229,2,4458,2.99,2007-04-07 22:16:13.996577,
613,31486,229,2,3933,4.99,2007-04-06 19:35:03.996577,
614,31485,228,1,8147,2.99,2007-04-28 19:06:22.996577,
615,31484,228,1,7601,0.99,2007-04-27 22:16:41.996577,
616,31483,228,2,7509,8.99,2007-04-27 19:05:45.996577,
617,31482,228,1,6948,2.99,2007-04-26 22:12:15.996577,
618,31481,228,2,6141,1.99,2007-04-11 07:20:42.996577,
619,31480,228,2,5902,0.99,2007-04-10 18:59:50.996577,
620,31479,228,1,5320,4.99,2007-04-09 14:51:58.996577,
621,31478,228,1,5151,2.99,2007-04-09 06:59:29.996577,
622,31477,228,1,4909,0.99,2007-04-08 19:35:50.996577,
623,31476,228,1,4636,4.99,2007-04-08 07:12:58.996577,
624,31475,228,1,4217,3.99,2007-04-07 10:37:25.996577,
625,31474,228,2,3796,0.99,2007-04-06 13:13:48.996577,
626,31473,228,1,3715,6.99,2007-04-06 09:20:14.996577,
627,31472,228,2,3710,8.99,2007-04-06 08:57:19.996577,
628,31471,228,2,3538,0.99,2007-04-06 00:05:33.996577,
629,31470,227,2,9521,2.99,2007-04-30 23:20:50.996577,
630,31469,227,1,8936,2.99,2007-04-30 01:15:39.996577,
631,31468,227,2,8417,4.99,2007-04-29 05:22:02.996577,
632,31467,227,1,8384,0.99,2007-04-29 04:07:09.996577,
633,31466,227,1,8234,0.99,2007-04-28 22:47:46.996577,
634,31465,227,1,8219,2.99,2007-04-28 22:14:57.996577,
635,31464,227,1,7132,7.99,2007-04-27 04:57:00.996577,
636,31463,227,1,5046,3.99,2007-04-09 02:03:23.996577,
637,31462,227,1,4680,2.99,2007-04-08 09:03:54.996577,
638,31461,227,2,4459,4.99,2007-04-07 22:17:18.996577,
639,31460,227,2,4340,2.99,2007-04-07 17:10:12.996577,
640,31459,227,1,3576,5.99,2007-04-06 02:08:27.996577,
641,31458,226,1,8627,2.99,2007-04-29 12:33:38.996577,
642,31457,226,2,8600,2.99,2007-04-29 11:29:45.996577,
643,31456,226,1,7329,3.99,2007-04-27 12:24:00.996577,
644,31455,226,2,7288,5.99,2007-04-27 10:53:25.996577,
645,31454,226,1,6712,9.99,2007-04-12 11:53:13.996577,
646,31453,226,1,5419,2.99,2007-04-09 19:16:02.996577,
647,31452,226,1,5282,2.99,2007-04-09 13:29:49.996577,
648,31451,226,1,4324,4.99,2007-04-07 16:26:22.996577,
649,31450,226,1,3721,4.99,2007-04-06 09:38:35.996577,
650,31449,225,2,10138,2.99,2007-04-30 20:30:35.996577,
651,31448,225,2,9993,2.99,2007-04-30 15:58:46.996577,
652,31447,225,1,9980,4.99,2007-04-30 15:30:26.996577,
653,31446,225,2,8110,4.99,2007-04-28 17:36:11.996577,
654,31445,225,1,8054,7.99,2007-04-28 15:30:44.996577,
655,31444,225,1,7524,6.99,2007-04-27 19:40:10.996577,
656,31443,225,2,7347,4.99,2007-04-27 12:59:50.996577,
657,31442,225,2,6532,2.99,2007-04-12 03:06:58.996577,
658,31441,225,1,6526,3.99,2007-04-12 02:49:46.996577,
659,31440,225,2,6350,2.99,2007-04-11 18:58:41.996577,
660,31439,225,1,6317,2.99,2007-04-11 17:16:07.996577,
661,31438,225,1,6159,2.99,2007-04-11 08:24:00.996577,
662,31437,225,1,5067,4.99,2007-04-09 03:21:01.996577,
663,31436,225,2,4955,2.99,2007-04-08 21:44:47.996577,
664,31435,225,1,4824,7.99,2007-04-08 16:06:05.996577,
665,31434,225,1,4345,7.99,2007-04-07 17:21:23.996577,
666,31433,225,2,3574,4.99,2007-04-06 02:04:27.996577,
667,31432,224,1,9181,0.99,2007-04-30 10:34:24.996577,
668,31431,224,1,8605,4.99,2007-04-29 11:42:00.996577,
669,31430,224,2,8439,2.99,2007-04-29 05:57:09.996577,
670,31429,224,2,8255,0.99,2007-04-28 23:30:56.996577,
671,31428,224,2,6999,2.99,2007-04-26 23:49:45.996577,
672,31427,224,1,6031,4.99,2007-04-11 01:10:40.996577,
673,31426,224,1,4697,2.99,2007-04-08 09:47:40.996577,
674,31425,224,2,4411,3.99,2007-04-07 20:23:24.996577,
675,31424,224,1,4118,2.99,2007-04-07 05:31:56.996577,
676,31423,223,2,10053,7.99,2007-04-30 17:44:05.996577,
677,31422,223,2,8362,3.99,2007-04-29 03:37:37.996577,
678,31421,223,2,7085,5.99,2007-04-27 03:04:10.996577,
679,31420,223,2,5996,2.99,2007-04-10 23:46:59.996577,
680,31419,223,1,4874,4.99,2007-04-08 17:52:04.996577,
681,31418,223,1,3705,0.99,2007-04-06 08:46:25.996577,
682,31417,223,1,3513,5.99,2007-04-05 23:14:23.996577,
683,31416,222,2,10043,1.99,2007-04-30 17:30:33.996577,
684,31415,222,1,8787,4.99,2007-04-29 19:12:15.996577,
685,31414,222,2,8597,6.99,2007-04-29 11:24:21.996577,
686,31413,222,1,8300,1.99,2007-04-29 01:26:25.996577,
687,31412,222,2,7786,0.99,2007-04-28 05:46:52.996577,
688,31411,222,1,6497,0.99,2007-04-12 01:32:55.996577,
689,31410,222,2,6129,2.99,2007-04-11 06:43:35.996577,
690,31409,222,2,5635,5.99,2007-04-10 04:57:05.996577,
691,31408,222,2,5592,6.99,2007-04-10 02:54:39.996577,
692,31407,222,1,5266,3.99,2007-04-09 12:46:06.996577,
693,31406,222,2,5209,8.99,2007-04-09 09:51:05.996577,
694,31405,221,2,9853,0.99,2007-04-30 11:26:46.996577,
695,31404,221,1,9453,7.99,2007-04-30 20:48:30.996577,
696,31403,221,1,9320,6.99,2007-04-30 15:45:05.996577,
697,31402,221,2,8486,0.99,2007-04-29 07:22:04.996577,
698,31401,221,2,7531,8.99,2007-04-27 19:48:00.996577,
699,31400,221,1,7129,0.99,2007-04-27 04:46:27.996577,
700,31399,221,1,7101,2.99,2007-04-27 03:35:00.996577,
701,31398,221,2,5920,5.99,2007-04-10 20:02:24.996577,
702,31397,221,1,5058,5.99,2007-04-09 02:49:01.996577,
703,31396,221,1,4693,6.99,2007-04-08 09:36:02.996577,
704,31395,221,2,4649,4.99,2007-04-08 08:00:31.996577,
705,31394,221,1,4293,4.99,2007-04-07 14:22:13.996577,
706,31393,220,1,10099,2.99,2007-04-30 19:15:40.996577,
707,31392,220,2,9455,10.99,2007-04-30 20:48:55.996577,
708,31391,220,2,9384,7.99,2007-04-30 17:54:01.996577,
709,31390,220,1,8398,4.99,2007-04-29 04:41:06.996577,
710,31389,220,1,8065,2.99,2007-04-28 15:44:14.996577,
711,31388,220,2,7750,9.99,2007-04-28 04:23:56.996577,
712,31387,220,2,6832,8.99,2007-04-12 17:20:07.996577,
713,31386,220,2,6412,0.99,2007-04-11 21:47:47.996577,
714,31385,220,2,5859,0.99,2007-04-10 16:30:28.996577,
715,31384,220,2,5847,2.99,2007-04-10 15:56:08.996577,
716,31383,220,2,5613,2.99,2007-04-10 03:44:09.996577,
717,31382,220,2,4918,2.99,2007-04-08 20:05:57.996577,
718,31381,219,1,9712,4.99,2007-04-30 06:41:37.996577,
719,31380,219,1,8652,6.99,2007-04-29 13:31:20.996577,
720,31379,219,2,8536,4.99,2007-04-29 09:05:49.996577,
721,31378,219,1,8430,0.99,2007-04-29 05:40:43.996577,
722,31377,219,1,7726,5.99,2007-04-28 03:20:45.996577,
723,31376,219,2,7335,2.99,2007-04-27 12:35:16.996577,
724,31375,219,2,6501,1.99,2007-04-12 01:40:21.996577,
725,31374,219,1,6209,2.99,2007-04-11 11:04:31.996577,
726,31373,219,2,6172,4.99,2007-04-11 09:00:35.996577,
727,31372,219,2,5739,7.99,2007-04-10 10:20:16.996577,
728,31371,219,2,5475,4.99,2007-04-09 22:00:04.996577,
729,31370,219,2,5416,4.99,2007-04-09 19:02:16.996577,
730,31369,219,2,5123,0.99,2007-04-09 05:48:56.996577,
731,31368,219,2,4910,7.99,2007-04-08 19:42:22.996577,
732,31367,219,2,4678,0.99,2007-04-08 08:59:06.996577,
733,31366,218,1,10114,0.99,2007-04-30 19:41:24.996577,
734,31365,218,2,9902,6.99,2007-04-30 12:52:59.996577,
735,31364,218,2,9018,6.99,2007-04-30 03:57:06.996577,
736,31363,218,1,7236,8.99,2007-04-27 08:38:05.996577,
737,31362,218,2,7090,4.99,2007-04-27 03:12:19.996577,
738,31361,218,2,5737,0.99,2007-04-10 10:18:30.996577,
739,31360,218,1,5226,0.99,2007-04-09 10:39:10.996577,
740,31359,218,1,4898,6.99,2007-04-08 19:00:09.996577,
741,31358,217,2,9745,2.99,2007-04-30 07:44:40.996577,
742,31357,217,2,9632,6.99,2007-04-30 03:30:49.996577,
743,31356,217,2,9317,2.99,2007-04-30 15:42:03.996577,
744,31355,217,1,9159,0.99,2007-04-30 09:45:03.996577,
745,31354,217,2,8332,4.99,2007-04-29 02:44:26.996577,
746,31353,217,2,7104,2.99,2007-04-27 03:43:51.996577,
747,31352,217,2,6570,4.99,2007-04-12 04:18:57.996577,
748,31351,217,2,5762,3.99,2007-04-10 11:16:27.996577,
749,31350,217,2,5576,2.99,2007-04-10 02:25:31.996577,
750,31349,216,1,9096,0.99,2007-04-30 07:07:49.996577,
751,31348,216,2,8859,8.99,2007-04-29 22:13:09.996577,
752,31347,216,1,8068,4.99,2007-04-28 15:50:54.996577,
753,31346,216,2,6349,7.99,2007-04-11 18:53:31.996577,
754,31345,216,1,6008,6.99,2007-04-11 00:19:55.996577,
755,31344,216,2,4161,2.99,2007-04-07 07:43:37.996577,
756,31343,215,2,9611,4.99,2007-04-30 02:23:09.996577,
757,31342,215,1,9518,0.99,2007-04-30 23:11:52.996577,
758,31341,215,2,9046,2.99,2007-04-30 05:15:21.996577,
759,31340,215,1,7180,1.99,2007-04-27 06:43:00.996577,
760,31339,215,2,5967,8.99,2007-04-10 22:30:45.996577,
761,31338,215,1,5886,2.99,2007-04-10 18:04:51.996577,
762,31337,215,2,4940,8.99,2007-04-08 21:04:32.996577,
763,31336,214,1,8663,4.99,2007-04-29 14:01:44.996577,
764,31335,214,2,7826,5.99,2007-04-28 07:04:17.996577,
765,31334,214,2,7417,4.99,2007-04-27 15:26:59.996577,
766,31333,214,1,6602,7.99,2007-04-12 06:18:50.996577,
767,31332,214,2,5172,2.99,2007-04-09 07:59:53.996577,
768,31331,214,2,4984,3.99,2007-04-08 23:03:57.996577,
769,31330,214,1,4783,3.99,2007-04-08 14:37:50.996577,
770,31329,214,2,4211,0.99,2007-04-07 10:19:07.996577,
771,31328,213,1,9477,4.99,2007-04-30 21:35:48.996577,
772,31327,213,2,9340,2.99,2007-04-30 16:35:42.996577,
773,31326,213,2,9150,6.99,2007-04-30 09:17:58.996577,
774,31325,213,2,8542,4.99,2007-04-29 09:30:16.996577,
775,31324,213,2,8444,2.99,2007-04-29 06:04:39.996577,
776,31323,213,2,7528,0.99,2007-04-27 19:43:51.996577,
777,31322,213,2,6725,2.99,2007-04-12 12:15:43.996577,
778,31321,213,1,5431,0.99,2007-04-09 19:49:37.996577,
779,31320,213,2,5159,4.99,2007-04-09 07:24:18.996577,
780,31319,213,1,4655,8.99,2007-04-08 08:17:48.996577,
781,31318,213,2,4236,4.99,2007-04-07 11:40:33.996577,
782,31317,213,2,3989,4.99,2007-04-06 21:59:20.996577,
783,31316,212,1,8940,3.99,2007-04-30 01:25:52.996577,
784,31315,212,2,8000,4.99,2007-04-28 13:38:51.996577,
785,31314,212,2,7828,2.99,2007-04-28 07:09:12.996577,
786,31313,212,1,5115,6.99,2007-04-09 05:35:44.996577,
787,31312,212,2,4916,6.99,2007-04-08 20:00:43.996577,
788,31311,212,2,4798,3.99,2007-04-08 15:13:42.996577,
789,31310,212,2,4708,10.99,2007-04-08 10:27:45.996577,
790,31309,211,1,9953,0.99,2007-04-30 14:25:01.996577,
791,31308,211,1,9111,3.99,2007-04-30 07:34:10.996577,
792,31307,211,2,8961,6.99,2007-04-30 02:12:01.996577,
793,31306,211,1,7975,2.99,2007-04-28 12:41:13.996577,
794,31305,211,2,7484,0.99,2007-04-27 17:56:43.996577,
795,31304,211,1,6722,1.99,2007-04-12 12:12:29.996577,
796,31303,211,1,6628,4.99,2007-04-12 07:46:34.996577,
797,31302,211,2,6438,0.99,2007-04-11 22:51:27.996577,
798,31301,211,2,5785,4.99,2007-04-10 12:34:29.996577,
799,31300,211,2,5699,3.99,2007-04-10 08:16:30.996577,
800,31299,211,1,5668,5.99,2007-04-10 06:39:31.996577,
801,31298,211,1,4857,2.99,2007-04-08 17:20:33.996577,
802,31297,211,2,4479,2.99,2007-04-07 23:21:01.996577,
803,31296,211,2,4441,5.99,2007-04-07 21:32:49.996577,
804,31295,211,2,4060,2.99,2007-04-07 02:38:39.996577,
805,31294,211,2,3937,8.99,2007-04-06 19:44:04.996577,
806,31293,210,2,8738,0.99,2007-04-29 17:01:13.996577,
807,31292,210,2,8678,3.99,2007-04-29 14:32:26.996577,
808,31291,210,2,8336,8.99,2007-04-29 02:49:08.996577,
809,31290,210,2,7909,0.99,2007-04-28 10:06:34.996577,
810,31289,210,1,7743,5.99,2007-04-28 04:04:39.996577,
811,31288,210,1,6564,1.99,2007-04-12 04:03:10.996577,
812,31287,210,2,6227,4.99,2007-04-11 12:25:12.996577,
813,31286,210,2,5957,0.99,2007-04-10 21:52:28.996577,
814,31285,210,1,4989,3.99,2007-04-08 23:15:22.996577,
815,31284,210,1,4893,4.99,2007-04-08 18:48:21.996577,
816,31283,210,1,4871,6.99,2007-04-08 17:48:18.996577,
817,31282,210,1,4620,5.99,2007-04-08 06:30:10.996577,
818,31281,210,2,4388,7.99,2007-04-07 19:26:29.996577,
819,31280,210,1,4334,0.99,2007-04-07 17:00:30.996577,
820,31279,210,1,4306,2.99,2007-04-07 15:40:58.996577,
821,31278,210,2,4270,0.99,2007-04-07 13:07:07.996577,
822,31277,210,2,3884,4.99,2007-04-06 17:09:59.996577,
823,31276,210,2,3563,4.99,2007-04-06 01:25:27.996577,
824,31275,209,1,9923,0.99,2007-04-30 13:28:41.996577,
825,31274,209,2,9054,6.99,2007-04-30 05:40:10.996577,
826,31273,209,2,8816,2.99,2007-04-29 20:21:26.996577,
827,31272,209,2,8759,8.99,2007-04-29 17:51:03.996577,
828,31271,209,1,8067,4.99,2007-04-28 15:48:43.996577,
829,31270,209,2,7752,5.99,2007-04-28 04:29:26.996577,
830,31269,209,1,7505,4.99,2007-04-27 18:56:29.996577,
831,31268,209,1,7269,3.99,2007-04-27 09:52:13.996577,
832,31267,209,1,7116,6.99,2007-04-27 04:15:09.996577,
833,31266,209,1,6210,0.99,2007-04-11 11:05:09.996577,
